b86,يَمّ,Yamm,
b86,بَحْر,Bahr,
b87,اِسْتَسْقَى,Iss’tass’qaa,
b87,اِسْتَغَاث,Iss’taghaatha,
b88,رِجل,Rijl,
b88,قَدَم,Qadam,
b89,حَجَر,Hajar,
b89,حِجَارَة,Hijaarah,
b89,حَصَب,Hasab,
b89,سِجِّيل,Sij’jeel,
b90,أَخِر,Ahkir,
b90,خَلْف,Khalf,
b91,نَدِمَ,Nadima,
b91,حَسَرَ,Hasara,
b91,سُقِطَ فِي يَدِهِ,Suqita fee Yadihe,
b92,بَلِيَ,Baliya,
b92,قَدِيم,Qadeem,
b92,عَتِيق,Ateeq,
b93,غِطَاء,Ghitaa’a,
b93,غِشَاوَة,Ghishaawah,
b93,غُلْف,Ghulf,
b93,أَكْنَان,Ak’naan,
b93,أَكِنَّة,Akin’nah,
b93,سِتْر,Sitr,
b93,حِجَاب,Hijaab,
b93,عَورَة,Awrah,
b93,سُرَادِق,Suraadiq,
b94,اِسْتَتَرَ,Iss’tatara,
b94,حَجَبَ,Hajaba,
b95,أَنْشَأَ,An’sha’aa,
b95,أَنْبَتَ,An’bata,
b95,رَبَا,Rabaa,
b95,رَبَّىَ,Rab’baa,
b95,كَفَّلَ,Kaf’fala,
b96,قَرَأَ,Qara’aa,
b96,أَقْرَأَ,Aq’ra’aa,
b96,تَلَىَ,Talaa,
b96,رَتَّلَ,Rat’tala,
b96,دَرَسَ-دِرَاسَة,Darasa-Diraasah,
b96,أَمْلَىَ,Am’laa,
b97,حَبَّ,Hab’ba,
b97,وَدَّ,Wad’da,
b97,اِرْتَضَىَ,Irrtadaa,
b97,تَخَيَّرَ,Takhayyara,
b98,دَعَا,Da’aa,
b98,نَادَىَ,Naadaa,
b98,أَذَّنَ,Ath’thana,
b98,اِبْتَهَلَ,Ib’tahala,
b98,جَهَرَ,Jahara,
b99,أَخَذَ,Akhatha,
b99,بَطَشَ,Batasha,
b99,تَنَاوَشَ,Tanaawasha,
b99,قَبَضَ,Qabada,
b99,خَطَفَ,Khatafa,
b99,سَطَا,Sataa,
b99,اِعْتَصَمَ,Ee’tasama,
b99,اِسْتَمْسَكَ,Iss’tam’saka,
b99,دَرَكَ,daraka,
b100,وَزَر,Wazar,
b100,مَوئِل,Maw’el,
b100,أَكْنَان,Ak’naan,
b100,مَلْجَأ,Mal’ja’a,
b100,مَفَازَة,Mafaazah,
b100,مَحِيصْ,Mahees,
b100,مُلْتَحَد,Mul’tahad,
b101,أَجَار-اِسْتَجَار,Ajaar-Iss’tajaar,
b101,أَعَاذ-اِسْتَعَاذ,A’aath-Iss’ta’aath,
b102,سَأَلَ,Sa’a’la,
b102,اِسْتَفْتَى,Iss’taf’taa,
b102,اِسْتَنْبَأَ,Iss’tan’ba’aa,
b103,كُل,Kul,
b103,كَامِل,Kaamil,
b103,كَافَّة,Kaaf’fah,
b103,سَلَم,Salam,
b104,تَمَّ-أَتَمَّ,Tamma-Atamma,
b104,أَكْمَلَ,Ak’mala,
b104,أَوْفَى,Awfaa,
b104,قَضَى,Qadaa,
b104,أَسْبَغَ,Ass’bagha,
b105,لِبَاس,Libaas,
b105,كِسْوَة,Kiss’wah,
b106,جَبَلَ,Jabal,
b106,رَوَاسِي,Rawaasee,
b106,طَوْد,Tawd,
b106,صَخْرَة,Sakh’rah,
b106,أَعْلَام,A’a’laam,
b107,عَرَفَ,Arafa,
b107,تَوَسَّمَ,Tawassama,
b108,أَوَّل-أَوْلَى,Aw’wal-Aw’laa,
b108,سَابِق,Saabiq,
b108,قَبْل,Qabl,
b109,جَنْب,Janb,
b109,جَنَاح,Janaah,
b109,عِطْف,Etf,
b110,بَلَغَ,Balagha,
b110,أَصَابَ,Asaaba,
b110,أَفْضَى,Af’daa,
b110,نَالَ,Naala,
b110,تَنَاوَشَ,Tanaawasha,
b110,تَعَاطَى(عطو),Ta’aa’taa(Atoo),
b110,وَصَلَ,Wasala,
b110,مَسَّ,Mass’sa,
b110,وَرَدَ,Warada,
b111,أَبْلَغَ-بَلَّغَ,Ab’lagha-Ballagha,
b111,أَوْرَدَ,Aw’rada,
b111,جَبَا(جبو),Jabaa(Jaboo),
b111,أَدْلَى(دلو),Ad’laa(Daloo),
b112,خَرَقَ,Kharaqa,
b112,قَدَّ,Qadda,
b112,فَطَرَ,Fatara,
b112,فَجَرَ,Fajara,
b112,مَخَرَ,Makhara,
b112,شَقَّ,Shaq’qa,
b112,فَلَقَ,Falaqa,
b112,فَرَقَ,Faraqa,
b112,مَزَّقَ,Mazzaqa,
b113,إِنْفَطَرَ-تَفَطَّرَ,In’fatara-Tafat’tara,
b113,شَقَّقَ-إِنْشَقَّ,Shaq’qaqa-In’shaq’qa,
b113,اِنْفَلَقَ,In’falaqa,
b113,تَصَدَّعَ,Tasadda’aa,
b113,تَمَيَّزَ,Tamay’yaza,
b114,دَارَ,Dara,
b114,طَافَ,Taafa,
b114,حَارَ,Haara,
b114,تَقَلَّبَ-إِنْقَلَبَ,Taqal’laba-In’qalaba,
b114,نَكَصَ,Nakasa,
b114,إِنْصَرَفَ,In’sarafa,
b114,وَلَّى-تَوَلَّى,Wal’laa-Tawal’laa,
b114,اِرْتَدَّ,Irr’tad’daa,
b114,أَدْبَرَ,Ad’bara,
b115,أَقْلَبَ-قَلَّبَ,Aq’laba-Qal’laba,
b115,صَرَفَ,Sarafa,
b115,دَلَّىَ,Dal’laa,
b115,رَدَّ,Rad’daa,
b115,لَفَتَ, Lafata,
b115,أَفَكَ,Afaka,
b116,زَلَقَ-أَزْلَقَ,Zalaqa-Az’laqa,
b116,زَلَّ-أَزَلَّ,Zal’la-Azal’la,
b116,دَحَضَ-أَدْحَضَ,Dahada-Ad’hada,
b116,هَالَ,Haala,
b116,رَاوَدَ,Raawada,
b117,ثَمَرْ,Thamar,
b117,فَاكِهَة,Faakihah,
b117,جَنَى,Janaa,
b117,أُكُلْ,O’kul,
b118,يَنَعَ,Yana’aa,
b118,جَنَىَ,Janaa,
b119,نَفَخَ,Nafakha,
b119,نَقَرَ,Naqara,
b119,نَفَثَ,Nafatha,
b119,أَطْفَأَ,At’fa’aa,
b120,ذَرَأَ,Thara’aa,
b120,مَدَّ,Madda,
b120,دَحَىَ-طَحَىَ,daHaa-TaHaa,
b120,نَشَرَ,Nashara,
b120,بَسَطَ,Basata,
b120,بَثَّ,Bath’tha,
b121,نَبَذَ,Nabatha,
b121,طَرَحَ,Taraha,
b121,رَجَمَ,Rajama,
b121,رَمَىَ,Ramaa,
b121,قَذَفَ,Qathaf,
b121,جَفَا,Jafaa,
b122,ظَمْآنْ,Zam’aan,
b122,وِرْد,Wird,
b122,هِيم,Heem,
b122,لَهْث,Lah’th,
b123,أَكْوَاب,Ak’waab,
b123,كَأْسْ,Ka’ass,
b123,سِقَايَة,Siqaayah,
b123,صِوَاع,Siwaa’a,
b124,غِسْلِين,Ghis’leen,
b124,غَسَّاقْ,Ghass’saa’a,
b124,صَدِيدْ,Sadeed,
b125,ظُهْر,Zahr,
b125,دُبْر,Dubr,
b125,صُلْب,Sulb,
b126,اِبْتِغَاء,Ib’tighaa’a,
b126,قَصَّ,Qass’sa,
b126,اَتْبَعَ,At’ba’aa,
b127,بَعْدَ,Ba’a’da,
b127,اِدْبَار,Id’baar,
b127,خَلْف,Khalf,
b127,وَرَاء,Waraa’a,
b128,خَلَفَ-خِلْفَة,Khalaf-Khilfah,
b128,اَرْدَفَ,Arrdafa,
b128,تَلَىَ,Talaa,
b129,أَخَّرَ,Akh’khara,
b129,خَلَّفَ,Khal’lafa,
b130,تَأَخَّرَ,Ta’akh’khara,
b130,خَالَفَ,Khaalafa,
b130,غَبَرَ,Ghabara,
b131,أَخَّرَ,Akh’khara,
b131,أَرْجَأَ,Arr’ja’aa,
b131,أَرْجَهَ,Arrjaha,
b131,نَسَأَ,Nasa’aa,
b132,أَتْبَعَ,At’ba’aa,
b132,قَفَىَ-قَفَّىَ,Qafaa-Qaffaa,
b132,أَغْرَىَ,Agh’raa,
b133,اِتَّبَعَ,It’taba’aa,
b133,اِلْتَفَتَ,El’tafata,
b133,خَنَّسَ,Khan’nasa,
b134,بَرَأَ,Bara’aa,
b134,بَدَعَ,Bada’aa,
b134,فَطَرَ,Fatara,
b134,خَلَقَ,Khalaqa,
b134,أَنْشَأَ,An’sha’aa,
b134,ذَرَأَ,Tha’ra’aa,
b135,عَرَضَ,A’rada,
b135,اَحْضَرَ,Ah’dara,
b136,جَبِين,Jabeen,
b136,جَبْهة,Jab’hah,
b136,نَاصِيَة,Naasiyah,
b137,نَبِي,Nabee,
b137,رَسُول,Rasool,
b137,مَلَائِكَة,Malaa’ekah,
b138,سَاحِر,Saahir,
b138,كَاهِن,Kaahin,
b138,شَاعِر,Shaa’er,
b138,مَجْنُون,Maj’noon,
b139,شَرِبِ,Shariba,
b139,جَرَّعَ,Jarr’ra’aa,
b139,سَاغَ,Saagha,
y1,أَوْ,Aww,
y1,أَمْ,Amm,
y1,إِمَّا,Emma,
y2,ذَكَرَ-إِدَّكَرَ,Thakara-Eddakara,
y2,حَفِظَ,Hafiza,
y2,وَعَى,Wa’aa,
y3,أَيْقَنَ-اِسْتَيْقَنَ,Ayqana-Esstayqana,
y3,ظَنَّ,Zanna,
y4,حَنَفَ,Hanafa,
y4,تَبَتَّلَ,Tabattala,
w1,كَثِير-كَوْثَر,Katheer-Kawthar,
w1,جَمّ,Jamm,
w1,مَرْكُوم,Markoom,
w1,لُبَد-لِبَد,Lubad-Libad,
w1,رَغَد,Raghad,
w1,غَدَق,Ghadaq,
w1,ثَجْاج,Thaj’jaaj,
w1,مَوْفُور,Mawfoor,
w2,أَصْحَاب,Ass’haab,
w2,آل,Aaal,
w2,أَهْل,Ahl,
w2,ذُو,Thoo,
w2,أُولُو,Oloo,
w3,ولايَة,Walaayah,
w3,تُرَاث,Turaath,
w3,عَهْد-وَعَدَه,Ahd-Wa’adah,
w4,وَقْت-مِيقَات,Waqt-Meeqaat,
w4,حِين-حِينَئِذٍ,Heen-Heena’ethen,
w4,آن,Aan,
w4,أَنِفَاً,Anifan,
w4,أَجَل,Ajal,
h1,يَد,Yadd,
h1,يَمِين,Yameen,
h1,شِمَال,Shimaal,
h1,ذِرَاع,Thiraa’a,
h2,نَعَمْ,Na’am,
h2,إِيْ,Ee,
h2,بَلَى,Balaa,
h3,ضَبَحَ,Dabaha,
h3,لَهَثَ,Lahatha,
h4,رَفَعَ,Rafa’aa,
h4,جَنَّبَ,Jannaba,
h4,زَحْزَحَ,Zahzaha,
h4,دَرَءَ,Dara’aa,
h4,دَعَّ,Da’aa,
h4,دَحَرَ,Dahara,
h4,خَسَأَ,Khasa’aa,
h5,هَدَى-اِهْتَدَى,Hadaa-Eh’tadaa,
h5,رَشَدَ,Rashada,
h6,تَبَّ,Tabba,
h6,تَعْسَ,Ta’assa,
h6,قُتِلَ,Qutila,
h6,ثَبَرَ,Thabara,
h6,أوْلَى,Awlaa,
h6,وَيْلٌ,Waylun,
h7,هَلَكَ-أَهْلَكَ,Halaka-Ah’laka,
h7,بَادَ,Baada,
h7,رَدَّى-تَرَدَّى,Raddaa-Taraddaa,
h7,بَخَعَ,Bakha’aa,
h7,دَمَّرَ,Dammara,
h7,دَمْدَمَ,Damdama,
h7,تَبَّبَ,Tabbaba,
h7,تَبَّرَ,Tabbara,
h7,بَارَ,Baara,
h7,أَسْحَتَ,Asshata,
h7,أَوْبَقَ,Awbaqa,
h7,قَصَمَ,Qasama,
h7,فَنَى,Fanaa,
h8,خَفّ,Khaffa,
h8,خَفَّفَ,Khaffafa,
h8,اِسْتَخَفَّ,Esstakhaffa,
h8,فَتَّرَ,Fattara,
h8,قَصَدَ,Qasada,
h9,حَرَّكَ,Harraka,
h9,هَزَّ,Hazza,
h9,هَشَّ,Hash’sha,
h9,لَوَّى,Lawwaa,
h9,نَغَضَ,Naghada,
h10,قَرِين,Qareen,
h10,أَتْرَاب,Atraab,
h10,سَمِيّ,Sameey,
h10,كُفْو,Kufoo,
h10,صَفّ,Saff,
h10,ضَاهَى,Daahaa,
h11,فَشِل,Fashil,
h11,اِسْتَكَان,Esstakaana,
h12,سَطَحَ,Sataha,
h12,دَكَّ,Dakka,
h12,مَرَدَ,Marada,
h13,سَرْمَد,Sarrmad,
h13,أَبَد,Abad,
h14,خَلَدَ,Khalada,
h14,وَصَبَ,Wasaba,
h14,ظَلَّ,Zalla,
h14,اِسْتَمَرَّ,Esstamarr’ra,
h14,دَامَ,Daama,
h14,زَالَ,Zaala,
h14,أَبْرَحَ,Abraha,
h14,فَتَا,Fataa,
h15,ضَحِكَ,Dahika,
h15,تَبَسَّمَ,Tabassama,
h16,رِيْح,Reeh,
h16,رَوْح,Rawh,
h16,رَيْحَان,Rayhaan,
h16,مُبَشِّرَات,Mubashiraat,
h16,لَوَقَح,Lawaaqih,
h16,عَاصِف,Aaasif,
h16,قَاصِف,Qaasif,
h16,حَاصِب,Haasib,
h16,سَمُوم,Samoom,
h16,إِعْصَار,Eesaar,
h16,حُسْبَان,Hussbaan,
h16,نَفْحَة,Nafhah,
h16,صَرْصَر,Sarsar,
h16,رِيْحٌ عَقِيم,Reehun Aqeem,
h17,كَان,Kaana,
h17,أَصْبَحَ,Assbaha,
h17,صَدَرَ-أَصْدَرَ,Sadara-Assdara,
h17,وَقَعَ,Waqa’aa,
n1,يَئيس-اِسْتَيْئَسَ,Ya’ees-Esstay’asa,
n1,قَنَطَ,Qanata,
n1,أَبْلَسَ,Ab’lasa,
n2,رِجْس,Rijss,
n2,خَبِيث,Khabeeth,
n2,نَجْس,Najss,
n3,مَكْرُوه,Makrooh,
n3,إِدّ,Edd,
n3,مُنْكَر,Munkar,
n3,إِمْر,Emrr,
n3,مَذْمُوم-مَذْؤُوم,Mathmoom-Mathoom,
n3,أُفّ,Off,
n4,جَاهِل,Jaahil,
n4,سُفَهَاء,Sufahaa’a,
n5,سَخَطَ,Sakhat,
n5,ضَغْن,Daghn,
n5,غِلّ,Ghill,
n6,كَفُور,Kafoor,
n6,كَنُود,Kanood,
n7,عَصَى,Asaa,
n7,فَسَقَ,Fasaqa,
n7,فَجَرَ,Fajara,
n8,أَنْف,Anff,
n8,خُرْطُوم,Kharrtoom,
n9,اِسْم-سَمَّى,Essm-Sammaa,
n9,لَقَبَ,Laqab,
n9,نَبَزَ,Nabaza,
n9,فَلَان,Fulaan,
n10,مَشْئَمَة,Mash’amah,
n10,نَحْس,Nahss,
n10,حُسُوم,Husoom,
n11,نَجَى,Najaa,
n11,فَازَ,Faaza,
n12,نَذْر,Nathr,
n12,قُرْبَان,Qurbaan,
n13,لَانَ-أَلَانَ,Laana-Alaana,
n13,أَدْهَنَ,Adhana,
n13,آهَ(أوه),Aah(Awh),
n13,تَلَطَّف,Talattafa,
n14,كَادَ,Kaada,
n14,قَرُبَ,Qaruba,
n14,دَنَى,Danaa,
n14,أَزِفَ,Aziff,
n14,زَلَفَ,Zalafa,
n14,قَابَ,Qaaba,
n14,اِقْتَرَنَ,Eqtarana,
n15,أَثَر,Athar,
n15,عَلَامَة,Alaamah,
n15,آيَة,Aaayah,
n15,مُبْصِرَة,Mubsirah,
n15,شَرط,Shart,
n15,نَصب,Nassb,
n15,سِيما,Seema,
n15,شَعَائِر,Sha’aaer,
n16,سَوَّمَ,Sawwama,
n16,وَسَمَ,Wasama,
n17,نَصَحَ,Nasaha,
n17,ذَكَرَ,Thakara,
n17,وَعَظَ,Wa’ada,
n17,وَصَّى,Wassaa,
n17,اِعْتَبَرَ-عِبْرَة,Ee’tabara-Ebrah,
n18,نِعْمَة,Niemah,
n18,نَعْمَة,Na’amah,
n18,آلَاء,Aaalaa’a,
n19,أَنْعَمَ,An’ama,
n19,خَوَّلَ,Khawwala,
n19,أَتْرَفَ,Atrafa,
n19,أَغْنَى,Aghnaa,
n19,أَقْنَى,Aqnaa,
n20,ضَرَّ-ضَيْر,Darr-Dayr,
n20,خَسِرَ,Khasira,
n20,كَسَدَ,Kasada,
n20,بَخَسَ,Bakhasa,
n20,بَارَ-بَوَار,Baara-Bawaar,
n20,غَرَمَ,Gharama,
n21,نَكَحَ-أَنْكَحَ,Nakaha-Ankaha,
n21,زَوَّجَ,Zawwaja,
n22,خَرَجَ,Kharaja,
n22,بَرَزَ,Baraza,
n22,نَفَرَ,Nafara,
n22,غَزَى,Ghazaa,
n22,زَهَقَ,Zahaqa,
n22,نَفَذَ,Nafatha,
n22,سَلَّلَ,Sallala,
n22,لِوَاذاً,Liwaathan,
n22,دَفَقَ,Dafaqa,
n22,شَرَقَ,Sharaqa,
n22,طَلَعَ,Tala’aa,
n23,أَخْرَجَ,Akhraja,
n23,بَرَّزَ,Barraza,
n23,طَرَدَ,Tarada,
n24,طَرْف,Tarrff,
n24,بَصَر,Basar,
n25,حَافِظ-حَفِيظ,Haafiz-Hafeez,
n25,رَقِيب,Raqeeb,
n25,مَقِيت(قوة),Maqeet(Qowah),
n25,حَرَس,Harass,
n25,مُهَيْمِن,Muhaymin,
n26,بَلَعَ,Bala’aa,
n26,مَرَأ,Mara’aa,
n26,أَسَاغَ,Asaagha,
n26,غَصَّ,Ghassa,
n26,لَقَفَ,Laqafa,
n26,إِلْتَقَمَ,Eltaqama,
n27,غَسَلَ-اِغْتَسَلَ,Ghasala-Eghtasala,
n27,طَهَّرَ-إِطَّهَرَ,Tah’hara-Ettah’hara,
n28,لَيْسَ,Laysa,
n28,لَا,Laa,
n28,لَمْ,Lam,
n28,لَنْ,Lan,
n28,إِنْ,In,
n28,مَا,Maa,
n28,هَلْ,Hal,
n28,لَا,Laa,
n28,لَمَّا,Lamma,
n28,بَلَى,Balaa,
n28,كَلَّا,Kallaa,
n28,مَا,Maa,
n28,إِنَّمَا,Ennamaa,
n28,لَاتَ,Laata,
n29,حَدَثَ,Hadatha,
n29,جَدَّ,Jadda,
n29,بَدَعَ,Bada’aa,
n30,تَحْت,That,
n30,أَسْفَل,Assfal,
n30,سَافِل,Saafil,
n30,سُفْلَى,Suflaa,
n31,خَفَضَ,Khafada,
n31,غَضَّ,Ghadda,
n31,قَصَرَ,Qasara,
n31,خَشَعَ,Khasha’aa,
n32,صَالِح,Saalih,
n32,أَبْرَار,Abraar,
n32,بَرَرَة,Ba’ra’rah,
n32,رَشِيد,Rasheed,
n32,سَعِيد,Saeed,
n32,مُتَّقِين,Muttaqeen,
n32,رَبَّانِيُّون,Rabb’baaniyoon,
n33,عُرْف-مَعْرُوف,Urff-Ma’aroof,
n33,حَسَنَةٌ,Hasanah,
n33,خَير,Khayr,
n33,بِرّ,Berr,
n34,أَحْسَنَ,Ah’sana,
n34,أَنْعَمَ,An’ama,
m1,ضَرَبَ,Daraba,
m1,وَكَزَ,Wakaza,
m1,صَكَّ,Sakka,
m1,دَعَّ,Da’aa,
m1,دَمَغَ,Damagha,
m1,رَجَمَ,Rajama,
m1,وَقَذَ,Waqatha,
m1,نَطَحَ,Nataha,
m1,أَجْلَدَ,Aj’lada,
m2,مَاتَ-أَمَاتَ,Maata-Amaata,
m2,قَتَلَ-قَتَّلَ,Qatala-Qattala,
m2,هَلَكَ-أَهْلَكَ,Halaka-Ah’laka,
m2,صَلَبَ-صَلَّبَ,Salaba-Sallaba,
m2,ذَبَّحَ,Thabbaha,
m2,رَجَمَ,Rajama,
m2,اِنْخَنَقَ,Enkhanaqa,
m2,تَوَفَّى,Tawaffaa,
m2,شَهَادَة,Shahaadah,
m3,مَال,Maal,
m3,دَوْلَة,Dawlah,
m3,رِزْق,Rizzq,
m3,خَيْر,Khayr,
m3,فَيْء(أَفَاء),Fay’ia(Afaa’a),
m3,مَغَانِم,Maghaanim,
m3,أَنْفَال,An’faal,
m4,مَالِك,Maalik,
m4,رَبّ,Rabb,
m4,أَهْل,Ahl,
m5,وَالِدَة,Waalidah,
m5,أُمْ,Umm,
m6,طَلَبَ,Talaba,
m6,سَأَلَ,Sa’ala,
m6,إِدَّعَ,Edda’aa,
m6,حَفَا,Hafaa,
m6,إِعْتَرَّ,E’etarra,
m7,طَمَسَ,Tamasa,
m7,مَحَقَ,Mahaqa,
m7,مَحَا,Mahaa,
m7,نَسَخَ,Nasakha,
m8,تُرَاب,Turaab,
m8,طِين,Teen,
m8,لَازِب,Laazib,
m8,حَمَأ,Hama’a,
m8,صَلْصَال,Silsaal,
m8,سُلَالَة,Sulaalah,
m8,فَخَّار,Fakh’khaar,
m8,ثَرَى,Tharaa,
m8,صَعِيد,Saeed,
m9,بَاشَرَ,Baashara,
m9,قَضَى وَطْراً,Qadaa Watt’ran,
m9,تَغَشَّى,Taghash’shaa,
m9,رَفَثَ,Rafatha,
m9,مَسَّ,Massa,
m9,لَمَسَ,Lamasa,
m9,طَمَثَ,Tamatha,
m10,مَجْلِس,Majliss,
m10,نَادِي,Naadee,
m11,حُوْت,Hoot,
m11,نُون,Noon,
m12,حَبَّ-مَحَبَّة,Habba-Mahabbah,
m12,وَدَّ-وُدّ,Wadda-Wudd,
m12,أَلَّفَ,Allafa,
m12,شَغَفَ,Shaghafa,
m12,عُرُباً,Oruban,
m13,قَصْر,Qassrr,
m13,صَرْح,Sarrh,
m14,عَمِلَ,Amela,
m14,جَهُدَ,Jahuda,
m14,نَصَبَ,Nasaba,
m14,كَلَّفَ,Kallafa,
m14,كَدَحَ,Kadaha,
m14,كُرْهٌ,Kurrhun,
m14,شِقّ,Shiqq,
m14,شِقَّةٌ,Shiqq’qah,
m15,خَالَفَ,Khaalafa,
m15,ضَدَّ,Dadda,
m15,شَاقَّ,Shaaq’qa,
m15,حَادَّ,Haad’da,
m15,تَعَاسَرَ,Ta’aasara,
m15,عَنَدَ,Anada,
m16,مُخْتَلِف,Mukhtalif,
m16,شَتَّى,Shattaa,
m16,أَزْوَاج,Azwaaj,
m17,مُدَّة,Muddah,
m17,أَمَد,Amad,
m17,عِدَّة,Eddah,
m17,أُمَّة,Ummah,
m17,مَلِيَّا,Maleeyaa,
m17,مَهْل,Mahl,
m17,عُمْر,Omur,
m18,أَعَانَ-اِسْتَعَانَ,A’aana-Essta’aana,
m18,نَصَرَ-اِسْتَنْصَرَ,Nasara-Esstan’sara,
m18,أَيَّدَ,Ayyada,
m18,عَزَّرَ,Azz’zara,
m18,عَزَّزَ,Azz’zaza,
m18,ظَاهَرَ,Zaahara,
m18,رَدَأَ,Rada’aa,
m18,أَمَدّ,Amadd,
m19,نَاصِر,Naasir,
m19,نَصِير-أَنْصَار,Naseer-Ann’saar,
m19,حَوَارِي,Hawareey,
m19,وَلِي-مَوْلَى,Walee-Mawlaa,
m19,شَهِيد,Shaheed,
m19,ظَهِير,Zaheer,
m19,وَزِير,Wazeer,
m19,عَضُد,Adud,
m20,اِسْتَهْزَأَ,Es’tah’za’aa,
m20,سَخَرَ-فَنَّدَ,Sakhara-Fannada,
m21,رَجُل,Rajul,
m21,إِمرَءٌ-مَرْءٌ,Emra’on-Marr’on,
m21,ذَكَرٌ,Thakarun,
m22,ذَائِقَة,Thaa’eqah,
m22,طَعْم,Ta’am,
m22,لَذَّة,Lath’thah,
m23,زَيَّنَ,Zayyana,
m23,زُخْرُف,Zakh’rafa,
m23,سَوَّلَ,Saw’wala,
m24,اِبنُ السَبِيل,Ibnu Ussabeel,
m24,عَابِرِي سَبِيل,Aaabiree Sabeel,
m24,مُقْوِين,Muqween,
m24,سَيَّارَة,Say’yaarah,
m25,سَخَّرَ,Sakh’khara,
m25,ذَلَّلَ-ذَلُول,Thal’lala-Thalool,
m26,سَلَطَ,Sallata,
m26,قَيَّضَ,Qayyada,
m27,شَغَلَ,Shaghala,
m27,خَاضَ,Khaada,
m27,أَفَاضَ,Afaada,
m27,سَبَحَ,Sabaha,
m27,مِحْنَة,Mihnah,
m27,مَشَقَّة,Mashaqqah,
m28,أَعْنَتَ,A’anata,
m28,اِقْتَحَمَ,Eq’tahama,
m29,شَاوَرَ,Shaawara,
m29,بَيَّتَ,Bayyata,
m29,تَنَاجَى,Tanaajaa,
m29,إِئْتَمَرَ,E’etamara,
m30,شَاعَ,Shaa’aa,
m30,أّذَاعَ,Athaa’aa,
m30,أَرْجَفَ,Arrjafa,
m30,أَهَلَّ,Ahalla,
m31,ثَابِت,Thaabit,
m31,رَاسِخ,Raasikh,
m31,مَتِين,Mateen,
m31,مُحْكَم,Muhkam,
m31,قَيِّمَة,Qayyimah,
m31,وُثْقَى,Wuth’qaa,
m32,ثَبَّتَ,Thabbata,
m32,أَحْكَمَ,Ahkama,
m32,أَوْثَقَ,Awthaqa,
m32,شَدَّ,Shadda,
m32,أَتْقَنَ,Atqana,
m32,رَبَطَ,Rabata,
m32,آزَرَ,Aaa’zara,
m32,عَقَّدَ,Aqq’qada,
m32,وَكَّدَ,Wakkada,
m32,سَنَّدَ,Sannada,
m32,رَصَّ,Rassa,
m32,شَيَّدَ,Shayyada,
m33,عَفَا,Afaa,
m33,أَصْفَحَ,Assfaha,
m33,غَفَرَ,Ghafara,
m33,تَصَدَّق,Tasaddaqa,
m34,تَجَاوَزَ,Tajaawaza,
m34,كَفَّرَ,Kaff’fara,
m34,حِطَّة,Hittah,
m35,أِله,Elaah,
m35,الله,Allaah,
m36,وُجْد,Wujd,
m36,سَعَة,Sa’ah,
m36,قَدَر,Qadarr,
m37,فَرَضَ,Farada,
m37,وَكَّلَ,Wakkala,
m37,أَجَّلَ,Ajjala,
m38,ذُبَاب,Thubaab,
m38,نَحْل,Nahl,
m39,لَقِيَ,Laqiya,
m39,لَحَقَ,Lahaqa,
m39,ولى ,Wallaa,
m39,أصْنَا,Assnaa,
m39,اِخْتَلَطَ,Ekhtalata,
m39,تَجَاوَرَ,Tajaawara,
m39,رَتَقَ,Rataqa,
m39,تَحَيَّزَ,Tahayyaza,
m39,اِشْتَمَلَ,Eshtamala,
m40,خَلَطَ,Khalata,
m40,أَلْحَقَ,Alhaqa,
m40,وَصَلَ,Wasala,
m40,أَلَّفَ,Allafa,
m40,لَبَسَ,Labasa,
m40,رَكَّبَ,Rakkaba,
m40,ضَمَّ,Damma,
m40,مَشَجَ,Mashaja,
m40,مَزَجَ,Mazaja,
m40,مَرَجَ,Maraja,
m40,شَابَ,Shaaba,
m40,ضَغَثَ,Daghatha,
m41,أَعْرَضَ,A’arada,
m41,تَوَلَّى,Tawallaa,
m41,صَدَفَ,Sadafa,
m42,رَفَقَ,Rafaqa,
m42,وَطَأَ,Wata’aa,
m43,ثَنَى,Thanaa,
m43,لَوَى,Lawaa,
m44,رَحْمَان,Rah’maan,
m44,رَحِيم,Raheem,
m44,رَؤُوف,Raooff,
m44,لَطِيف,Lateef,
m44,حَنَان,Hanaan,
m45,طَبَعَ,Taba’aa,
m45,خَتَمَ,Khatama,
m46,أَمْهَلَ-مَهَّلَ,Amhala-Mah’hala,
m46,أَمْلَى,Amlaa,
m46,نَظِرَة,Nazirah,
m47,ضَيْف,Dayf,
m47,وَفْد,Wafd,
m48,شُهُور,Shuhoor,
m48,أَشْهُر,Ash’hur,
m49,دُسُر,Dusurr,
m49,أَوْتَاد,Awtaad,
l1,عَصَا,Asaa,
l1,مَنْسَأَة,Mansa’ah,
l2,جَاءَ بِ,Jaa’a Be,
l2,أَتَى بِ,Ataa Be,
l2,هَلُمَّ,Halumma,
l2,هَاتُوا,Haatoo,
l2,أَجَاءَ,Ajaa’aa,
l2,أَجْلَبَ,Aj’laba,
l3,يَنْبَغِي,Yan’baghee,
l3,أَجْدَرُ,Ajdaro,
l3,أَوْلَى,Awlaa,
l3,حُقّ,Huqqa,
l4,طَوَى,Tawaa,
l4,لَفَّ,Laffa,
l4,كَوَّرَ,Kawwara,
l5,أَدْلَى-تَدَلَّى,Ad’laa-Tadallaa,
l5,عَلَّقَ,Allaqa,
l5,تَرَدَّدَ,Taraddada,
